class,seed,pretrain_seed,method,auroc,auprc
class_BetaBlocker,45,1,finlayson_structure,0.8833333333333333,0.19523809523809524
class_BetaBlocker,45,1,finlayson_expression,0.8566666666666667,0.5222222222222223
class_BetaBlocker,45,1,finlayson_concat,0.9333333333333333,0.2976190476190476
class_BetaBlocker,45,2,finlayson_structure,0.8733333333333333,0.27564102564102566
class_BetaBlocker,45,2,finlayson_expression,0.8766666666666666,0.5256410256410257
class_BetaBlocker,45,2,finlayson_concat,0.89,0.27941176470588236
class_BetaBlocker,46,0,finlayson_structure,0.9733333333333333,0.29166666666666663
class_BetaBlocker,46,0,finlayson_expression,0.9800000000000001,0.3333333333333333
class_BetaBlocker,46,0,finlayson_concat,0.9833333333333334,0.41666666666666663
class_BetaBlocker,46,1,finlayson_structure,0.88,0.11363636363636363
class_BetaBlocker,46,1,finlayson_expression,0.96,0.3269230769230769
class_BetaBlocker,46,1,finlayson_concat,0.9266666666666667,0.2121212121212121
class_BetaBlocker,46,2,finlayson_structure,0.8466666666666667,0.2712765957446808
class_BetaBlocker,46,2,finlayson_expression,0.9366666666666666,0.5476190476190477
class_BetaBlocker,46,2,finlayson_concat,0.8933333333333333,0.2803030303030303
class_BetaBlocker,47,0,finlayson_structure,0.97,0.5909090909090909
class_BetaBlocker,47,0,finlayson_expression,0.9533333333333333,0.5625
class_BetaBlocker,47,0,finlayson_concat,0.9866666666666667,0.6666666666666666
class_BetaBlocker,47,1,finlayson_structure,0.8666666666666667,0.15064102564102563
class_BetaBlocker,47,1,finlayson_expression,0.9066666666666667,0.5333333333333333
class_BetaBlocker,47,1,finlayson_concat,0.9299999999999999,0.5434782608695652
class_BetaBlocker,47,2,finlayson_structure,0.8933333333333333,0.5294117647058824
class_BetaBlocker,47,2,finlayson_expression,0.9266666666666666,0.5416666666666666
class_BetaBlocker,47,2,finlayson_concat,0.9266666666666666,0.5416666666666666
class_BetaBlocker,48,0,finlayson_structure,0.96,0.3269230769230769
class_BetaBlocker,48,0,finlayson_expression,0.9600000000000001,0.5714285714285714
class_BetaBlocker,48,0,finlayson_concat,0.97,0.35
class_BetaBlocker,48,1,finlayson_structure,0.9033333333333334,0.2011494252873563
class_BetaBlocker,48,1,finlayson_expression,0.9066666666666667,0.10101010101010101
class_BetaBlocker,48,1,finlayson_concat,0.9366666666666666,0.3
class_BetaBlocker,48,2,finlayson_structure,0.8933333333333333,0.5294117647058824
class_BetaBlocker,48,2,finlayson_expression,0.92,0.14545454545454545
class_BetaBlocker,48,2,finlayson_concat,0.9133333333333333,0.5357142857142857
class_BetaBlocker,49,0,finlayson_structure,1.0,1.0
class_BetaBlocker,49,0,finlayson_expression,0.98,0.325
class_BetaBlocker,49,0,finlayson_concat,1.0,1.0
class_BetaBlocker,49,1,finlayson_structure,0.9466666666666667,0.19166666666666665
class_BetaBlocker,49,1,finlayson_expression,0.9133333333333333,0.11688311688311688
class_BetaBlocker,49,1,finlayson_concat,0.9633333333333334,0.225
class_BetaBlocker,49,2,finlayson_structure,0.89,0.11666666666666667
class_BetaBlocker,49,2,finlayson_expression,0.9333333333333333,0.12878787878787878
class_BetaBlocker,49,2,finlayson_concat,0.9066666666666667,0.12333333333333332
class_BetaBlocker,50,0,finlayson_structure,0.9633333333333334,0.3333333333333333
class_BetaBlocker,50,0,finlayson_expression,0.9366666666666668,0.21929824561403508
class_BetaBlocker,50,0,finlayson_concat,0.9666666666666666,0.34090909090909094
class_BetaBlocker,50,1,finlayson_structure,0.8866666666666666,0.13125
class_BetaBlocker,50,1,finlayson_expression,0.8633333333333333,0.06696428571428571
class_BetaBlocker,50,1,finlayson_concat,0.9166666666666666,0.16666666666666666
class_BetaBlocker,50,2,finlayson_structure,0.8566666666666666,0.10833333333333334
class_BetaBlocker,50,2,finlayson_expression,0.8566666666666667,0.07402597402597402
class_BetaBlocker,50,2,finlayson_concat,0.8933333333333333,0.15725806451612903
class_BetaBlocker,51,0,finlayson_structure,0.9633333333333333,0.5769230769230769
class_BetaBlocker,51,0,finlayson_expression,0.9666666666666667,0.5833333333333334
class_BetaBlocker,51,0,finlayson_concat,0.9733333333333333,0.6
class_BetaBlocker,51,1,finlayson_structure,0.9466666666666667,0.5555555555555556
class_BetaBlocker,51,1,finlayson_expression,0.9266666666666666,0.12698412698412698
class_BetaBlocker,51,1,finlayson_concat,0.98,0.625
class_BetaBlocker,51,2,finlayson_structure,0.9033333333333333,0.532258064516129
class_BetaBlocker,51,2,finlayson_expression,0.9,0.10250000000000001
class_BetaBlocker,51,2,finlayson_concat,0.9233333333333333,0.21014492753623187
class_Antipsychotic,42,0,finlayson_structure,0.7333333333333334,0.06906906906906907
class_Antipsychotic,42,0,finlayson_expression,0.7100000000000001,0.03538461538461539
class_Antipsychotic,42,0,finlayson_concat,0.7533333333333333,0.06060606060606061
class_Antipsychotic,42,1,finlayson_structure,0.7100000000000001,0.032467532467532464
class_Antipsychotic,42,1,finlayson_expression,0.65,0.027031740495291244
class_Antipsychotic,42,1,finlayson_concat,0.6833333333333333,0.029809725158562367
class_Antipsychotic,42,2,finlayson_structure,0.62,0.03530927835051546
class_Antipsychotic,42,2,finlayson_expression,0.5033333333333334,0.019507542916594414
class_Antipsychotic,42,2,finlayson_concat,0.61,0.025793650793650792
class_Antipsychotic,43,0,finlayson_structure,0.6066666666666666,0.024269005847953218
class_Antipsychotic,43,0,finlayson_expression,0.6666666666666666,0.030365296803652967
class_Antipsychotic,43,0,finlayson_concat,0.66,0.028790389395194696
class_Antipsychotic,43,1,finlayson_structure,0.52,0.02355543987506507
class_Antipsychotic,43,1,finlayson_expression,0.5833333333333333,0.02841950861752842
class_Antipsychotic,43,1,finlayson_concat,0.53,0.02593703148425787
class_Antipsychotic,43,2,finlayson_structure,0.78,0.04738562091503268
class_Antipsychotic,43,2,finlayson_expression,0.5733333333333334,0.07063008130081301
class_Antipsychotic,43,2,finlayson_concat,0.73,0.05555555555555555
class_Antipsychotic,44,0,finlayson_structure,0.7966666666666666,0.04772727272727273
class_Antipsychotic,44,0,finlayson_expression,0.7333333333333334,0.03603896103896104
class_Antipsychotic,44,0,finlayson_concat,0.81,0.051587301587301584
class_Antipsychotic,44,1,finlayson_structure,0.9533333333333334,0.31666666666666665
class_Antipsychotic,44,1,finlayson_expression,0.8400000000000001,0.05756578947368421
class_Antipsychotic,44,1,finlayson_concat,0.9433333333333332,0.1875
class_Antipsychotic,44,2,finlayson_structure,0.9166666666666666,0.10512820512820513
class_Antipsychotic,44,2,finlayson_expression,0.7133333333333334,0.11190476190476191
class_Antipsychotic,44,2,finlayson_concat,0.9133333333333333,0.11011904761904762
class_Antipsychotic,45,0,finlayson_structure,0.7966666666666666,0.049516908212560384
class_Antipsychotic,45,0,finlayson_expression,0.7766666666666666,0.04301572617946346
class_Antipsychotic,45,0,finlayson_concat,0.8166666666666667,0.05277777777777778
class_Antipsychotic,45,1,finlayson_structure,0.9466666666666667,0.22916666666666666
class_Antipsychotic,45,1,finlayson_expression,0.8333333333333334,0.05505952380952381
class_Antipsychotic,45,1,finlayson_concat,0.93,0.175
class_Antipsychotic,45,2,finlayson_structure,0.9066666666666667,0.09583333333333333
class_Antipsychotic,45,2,finlayson_expression,0.6966666666666667,0.05750273822562979
class_Antipsychotic,45,2,finlayson_concat,0.8933333333333333,0.08391608391608392
class_Antipsychotic,46,0,finlayson_structure,0.75,0.07004830917874395
class_Antipsychotic,46,0,finlayson_expression,0.5633333333333334,0.022132550745903645
class_Antipsychotic,46,0,finlayson_concat,0.6866666666666666,0.04191176470588236
class_Antipsychotic,46,1,finlayson_structure,0.7266666666666667,0.042703150912106136
class_Antipsychotic,46,1,finlayson_expression,0.5599999999999999,0.022352647352647352
class_Antipsychotic,46,1,finlayson_concat,0.6699999999999999,0.032388663967611336
class_Antipsychotic,46,2,finlayson_structure,0.8166666666666667,0.050505050505050504
class_Antipsychotic,46,2,finlayson_expression,0.39333333333333337,0.015991096532333646
class_Antipsychotic,46,2,finlayson_concat,0.6733333333333333,0.028853914447134785
class_Antipsychotic,47,0,finlayson_structure,0.94,0.1625
class_Antipsychotic,47,0,finlayson_expression,0.8766666666666667,0.07289002557544758
class_Antipsychotic,47,0,finlayson_concat,0.9266666666666666,0.11858974358974358
class_Antipsychotic,47,1,finlayson_structure,0.8933333333333333,0.5294117647058824
class_Antipsychotic,47,1,finlayson_expression,0.7999999999999999,0.052526595744680854
class_Antipsychotic,47,1,finlayson_concat,0.8766666666666666,0.5256410256410257
class_Antipsychotic,47,2,finlayson_structure,0.9433333333333334,0.5526315789473684
class_Antipsychotic,47,2,finlayson_expression,0.6166666666666667,0.02532051282051282
class_Antipsychotic,47,2,finlayson_concat,0.8733333333333333,0.12777777777777777
class_Antipsychotic,48,0,finlayson_structure,0.4066666666666667,0.01617283950617284
class_Antipsychotic,48,0,finlayson_expression,0.22999999999999998,0.012513842746400886
class_Antipsychotic,48,0,finlayson_concat,0.39333333333333337,0.015828017954169618
class_Antipsychotic,48,1,finlayson_structure,0.45666666666666667,0.0180999180999181
class_Antipsychotic,48,1,finlayson_expression,0.27666666666666667,0.013251565314349428
class_Antipsychotic,48,1,finlayson_concat,0.4066666666666666,0.016312997347480106
class_Antipsychotic,48,2,finlayson_structure,0.36333333333333334,0.015289449112978524
class_Antipsychotic,48,2,finlayson_expression,0.10666666666666663,0.01103061335657479
class_Antipsychotic,48,2,finlayson_concat,0.24666666666666665,0.012775976532345221
class_Antipsychotic,49,0,finlayson_structure,0.7633333333333333,0.03979511426319937
class_Antipsychotic,49,0,finlayson_expression,0.71,0.033078184800437394
class_Antipsychotic,49,0,finlayson_concat,0.7733333333333333,0.04210992907801418
class_Antipsychotic,49,1,finlayson_structure,0.73,0.0375
class_Antipsychotic,49,1,finlayson_expression,0.6166666666666667,0.0251821349382325
class_Antipsychotic,49,1,finlayson_concat,0.6966666666666667,0.03511904761904762
class_Antipsychotic,49,2,finlayson_structure,0.8233333333333334,0.05208333333333333
class_Antipsychotic,49,2,finlayson_expression,0.5466666666666666,0.0239010989010989
class_Antipsychotic,49,2,finlayson_concat,0.7533333333333333,0.038838612368024134
class_Antipsychotic,50,0,finlayson_structure,0.7966666666666666,0.04772727272727273
class_Antipsychotic,50,0,finlayson_expression,0.7133333333333334,0.03361581920903955
class_Antipsychotic,50,0,finlayson_concat,0.78,0.045408163265306126
class_Antipsychotic,50,1,finlayson_structure,0.95,0.3125
class_Antipsychotic,50,1,finlayson_expression,0.7933333333333333,0.04487179487179487
class_Antipsychotic,50,1,finlayson_concat,0.92,0.16847826086956522
class_Antipsychotic,50,2,finlayson_structure,0.9066666666666667,0.09453781512605042
class_Antipsychotic,50,2,finlayson_expression,0.7,0.06204819277108434
class_Antipsychotic,50,2,finlayson_concat,0.89,0.08545454545454545
class_Antipsychotic,51,0,finlayson_structure,0.4033333333333333,0.016025641025641024
class_Antipsychotic,51,0,finlayson_expression,0.2466666666666667,0.012762995049504951
class_Antipsychotic,51,0,finlayson_concat,0.39666666666666667,0.015881577370250508
class_Antipsychotic,51,1,finlayson_structure,0.45999999999999996,0.018963675213675216
class_Antipsychotic,51,1,finlayson_expression,0.23333333333333334,0.01250758035172832
class_Antipsychotic,51,1,finlayson_concat,0.4033333333333333,0.01633986928104575
class_Antipsychotic,51,2,finlayson_structure,0.35333333333333333,0.014978761457634698
class_Antipsychotic,51,2,finlayson_expression,0.07333333333333336,0.010616195398804094
class_Antipsychotic,51,2,finlayson_concat,0.27666666666666667,0.013250359834053002
