class,seed,pretrain_seed,method,auroc,auprc
class_AED,48,1.0,contrastive_full_expression,0.6244444444444444,0.08090837212077814
class_AED,48,1.0,contrastive_full_concat,0.5877777777777777,0.056270097874369124
class_AED,48,2.0,contrastive_full_structure,0.6344444444444444,0.09864371041325376
class_AED,48,2.0,contrastive_full_expression,0.6033333333333333,0.10910762387618639
class_AED,48,2.0,contrastive_full_concat,0.6055555555555556,0.13271731784390012
class_AED,48,0.0,contrastive_classholdout_structure,0.7933333333333334,0.26834781187240203
class_AED,48,0.0,contrastive_classholdout_expression,0.5599999999999999,0.058489745790912276
class_AED,48,0.0,contrastive_classholdout_concat,0.7799999999999999,0.26250825000825
class_AED,48,1.0,contrastive_classholdout_structure,0.7211111111111111,0.3161654596999425
class_AED,48,1.0,contrastive_classholdout_expression,0.5222222222222223,0.047995360634151094
class_AED,48,1.0,contrastive_classholdout_concat,0.6244444444444444,0.3687521912585851
class_AED,48,2.0,contrastive_classholdout_structure,0.778888888888889,0.24607850885907534
class_AED,48,2.0,contrastive_classholdout_expression,0.5644444444444444,0.05157383466206996
class_AED,48,2.0,contrastive_classholdout_concat,0.7744444444444445,0.2746478413982001
class_AED,48,0.0,contrastive_debiased_structure,0.5977777777777777,0.13482666979213018
class_AED,48,0.0,contrastive_debiased_expression,0.5033333333333334,0.07889033308074855
class_AED,48,0.0,contrastive_debiased_concat,0.5800000000000001,0.12836927272687634
class_AED,48,1.0,contrastive_debiased_structure,0.5222222222222223,0.04619369666807997
class_AED,48,1.0,contrastive_debiased_expression,0.52,0.06070392017979895
class_AED,48,1.0,contrastive_debiased_concat,0.5066666666666666,0.0448044842786869
class_AED,48,2.0,contrastive_debiased_structure,0.6611111111111111,0.0687069134351743
class_AED,48,2.0,contrastive_debiased_expression,0.5644444444444444,0.05888304340616071
class_AED,48,2.0,contrastive_debiased_concat,0.6477777777777778,0.0664742898754381
class_AED,48,,contrastive_randholdout0_concat,0.6333333333333333,0.11789798643246918
class_AED,48,,contrastive_randholdout1_concat,0.6188888888888888,0.11767589848462762
class_AED,48,,contrastive_randholdout2_concat,0.6166666666666667,0.09060973325973179
class_AED,48,,raw_expression_RF,0.6505555555555556,0.0799564806099845
class_AED,48,,raw_ecfp4_RF,0.6822222222222222,0.0808769649497385
class_AED,48,,raw_concat_RF,0.575,0.08156593772600967
class_AED,48,,neighbor_connectivity,0.4833333333333333,0.05061653017784623
class_AED,48,,random,0.43333333333333335,0.09430302424946152
class_AED,49,0.0,contrastive_full_structure,0.5122222222222222,0.05153492304339412
class_AED,49,0.0,contrastive_full_expression,0.5044444444444445,0.08259563040731019
class_AED,49,0.0,contrastive_full_concat,0.508888888888889,0.05269178363940446
class_AED,49,1.0,contrastive_full_structure,0.5433333333333332,0.05648037954348819
class_AED,49,1.0,contrastive_full_expression,0.51,0.05199858212536319
class_AED,49,1.0,contrastive_full_concat,0.5133333333333333,0.0507478635583357
class_AED,49,2.0,contrastive_full_structure,0.3833333333333333,0.056131931988629806
class_AED,49,2.0,contrastive_full_expression,0.3877777777777777,0.07121757938762546
class_AED,49,2.0,contrastive_full_concat,0.36111111111111116,0.06069839235917142
class_AED,49,0.0,contrastive_classholdout_structure,0.8899999999999999,0.34317783373709043
class_AED,49,0.0,contrastive_classholdout_expression,0.4766666666666666,0.047952721082064095
